,cid,name,atc_code
1404,1459,"[5-(2,4-Dioxopyrimidin-1-yl)-3-fluorooxolan-2-yl]methyl phosphono hydrogen phosphate",
1405,1460,[[5-(6-Aminopurin-9-yl)oxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate,
1406,1461,[[5-(4-Amino-2-oxopyrimidin-1-yl)oxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate,
1407,1462,CID 1462,
1408,1463,Phosphoric acid [5-(6-aminopurin-9-YL)-2-methyltetrahydrofuran-3-YL] ester,
1409,1464,Bisbenzimide,
1410,1465,"1-(4-Hydroxy-5-methyloxolan-2-yl)pyrimidine-2,4-dione",
1411,1466,"[5-hydroxy-2-[[14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-4-methoxy-6-methyloxan-3-yl] acetate",
1412,1467,[5-(6-Aminopurin-9-yl)-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate,
1413,1468,"5-(6-Aminopurin-9-yl)cyclopent-3-ene-1,2-diol",
1414,1469,"2-(2-Hydroxyheptadec-8-enyl)benzene-1,4-diol",
1415,1470,2'-Hydroxyneobavaisoflavanone,
1416,1471,"[2-[(19-Ethenyl-14-oxo-17-oxa-3,13-diazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-4,6,8,15-tetraen-18-yl)oxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] acetate",
1417,1472,"2(R), 4(R)-dihydroxypyrrolidine",
1418,1473,(5-Amino-5-carboxypentyl)-trihydroxyboranuide,
1419,1474,"2,2'-Bipyridine",
1420,1475,3-(4-Benzenesulfonyl-thiophene-2-sulfonylamino)-phenylboronic acid,
1421,1476,CID 1476,
1422,1477,"5-[4,6-Dihydroxy-2-(3-hydroxyoct-1-enyl)oxan-3-yl]pent-3-enoic acid",
1423,1478,"2,3-Dicarboxy-4-(2-chloro-phenyl)-1-ethyl-5-isopropoxycarbonyl-6-methyl-pyridinium",
1424,1479,"5-[3,5-Dihydroxy-2-(3-hydroxyoct-1-enyl)cyclopentyl]-4-oxopentanoic acid",
1425,1480,"2,4,5-Trichlorophenoxyacetic acid",
1426,1481,"Octan-2-yl 2-(2,4,5-trichlorophenoxy)acetate",
1427,1482,"Methyl (2,4,5-trichlorophenoxy)acetate",
1428,1483,"2,4,6-Tribromophenol",
1429,1484,"6-Phenyl-5,6,7,8-tetrahydropteridine-2,4-diamine",
1430,1485,"2,4-Dichlorobenzylamine",
1431,1486,"2,4-Dichlorophenoxyacetic acid",
1432,1487,"2,4-D-meptyl",
1433,1488,"Methyl (2,4-dichlorophenoxy)acetate",
1434,1489,"4-(2,4-Dichlorophenoxy)butanoic acid",
1435,1490,"Methyl 4-(2,4-dichlorophenoxy)butanoate",
1436,1491,"2,4-Dihydroxybenzoic acid",
1437,1492,4-methoxy-N-(2-methoxy-5-nitrophenyl)benzenesulfonamide,
1438,1493,"2,4-Dinitrophenol",
1439,1494,"2,5-Bis(hydroxymethyl)oxolane-3,4-diol",
1440,1495,"2,5-Anhydro-D-glucitol-1,6-diphosphate",
1441,1496,1-[4-[5-[4-[amino-(cyclobutylamino)methyl]phenyl]furan-2-yl]phenyl]-N'-cyclobutylmethanediamine,
1442,1497,1-[4-[5-[4-[amino-(cyclohexylamino)methyl]phenyl]furan-2-yl]phenyl]-N'-cyclohexylmethanediamine,
1443,1498,"2,6-Dimethyl-1-(3-[3-methyl-5-isoxazolyl]-propanyl)-4-[2n-methyl-2h-tetrazol-5-yl]-phenol",
1444,1499,"1,3-Bis(4-amidinophenylmethyl)cycloheptan-2-one",
1445,1500,"N-[4-(2-amino-1H-imidazol-5-yl)cyclohexyl]-2-(2,2-diphenylethyl)-6-methyl-1,3-dioxo-5,8-dihydro-[1,2,4]triazolo[1,2-a]pyridazine-8-carboxamide",
1446,1501,"N-[(4-carbamimidoylcyclohexyl)methyl]-2-(2,2-diphenylethyl)-6-methyl-1,3-dioxo-5,8-dihydro-[1,2,4]triazolo[1,2-a]pyridazine-8-carboxamide",
1447,1502,2-(2-Hydroxy-5-methoxy-phenyl)-1h-benzoimidazole-5-carboxamidine,
1448,1503,2-(5-Methoxy-2-hydroxyphenyl)-1H-benzimidazole-5-carboxamidine,
1449,1504,2-(2-Hydroxy-biphenyl)-1h-benzoimidazole-5-carboxamidine,
1450,1505,2-(2-Hydroxy-phenyl)-1h-benzoimidazole-5-carboxamidine,
1451,1506,2-{5-[Amino(iminio)methyl]-1H-benzimidazol-2-YL}benzenolate,
1452,1507,2-(2-Hydroxy-phenyl)-1h-indole-5-carboxamidine,
1453,1508,2-(2-hydroxyphenyl)-1H-indole-5-carboximidamide,
1454,1509,"2-(2-Oxo-1,2-dihydro-pyridin-3-yl)-1h-benzoimidazole-5-carboxamidine",
1455,1510,"2-(2-Oxo-1,2-dihydropyridin-3-yl)-1H-benzo[d]imidazole-6-carboximidamide",
1456,1511,2-(3'-Methoxyphenyl) benzimidazole-4-carboxamide,
1457,1512,2-(3-Hydroxy-pyridin-2-yl)-1h-benzoimidazole-5-carboxamidine,
1458,1513,2-{5-[Amino(iminio)methyl]-1H-benzimidazol-2-YL}pyridin-3-olate,
1459,1514,"2-(3-Methoxyphenyl)-2h-thieno-[3,2-e]-1,2-thiazine-6-sulfinamide-1,1-dioxide",
1460,1515,"2-(4-Aminophenyl)-5-(hydroxymethyl)pyrrolidine-3,4-diol",
1461,1516,2-(4-Bromo-phenylamino)-malonic acid,
1462,1517,"2-[4-[3-[2-(2-Chloro-6-fluorophenyl)ethyl-[(2,3-dichlorophenyl)carbamoyl]amino]propyl]phenoxy]-2-methylpropanoic acid",
1463,1518,Trimethyl-(3-naphthalen-1-yl-3-oxopropyl)azanium,
1464,1519,"2-[2-(benzylamino)-2-oxo-1-[(2-phenylacetyl)amino]ethyl]-N-(1-hydroxy-3-phenylpropan-2-yl)-5,5-dimethyl-1,3-thiazolidine-4-carboxamide",
1465,1520,2-(Butylamino)ethanethiol,
1466,1521,"2-(Oxalyl-amino)-4,7-dihydro-5h-thieno[2,3-c]thiopyran-3-carboxylic acid",
1467,1522,"2-(Pyrido[1,2-e]purin-4-yl)amino-ethanol",
1468,1523,2-[[3-Hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylamino]-2-methylbutanedioic acid,
1469,1524,"2-[2-(4-bromophenyl)sulfonylethyl]-N-[(4-carbamimidoylcyclohexyl)methyl]-1,3-dioxo-5,8-dihydro-[1,2,4]triazolo[1,2-a]pyridazine-5-carboxamide",
1470,1525,"2-[5-amino-6-oxo-2-(2-thienyl)-1,6-dihydropyrimidin-1-yl]-N-[3,3-difluoro-1-isopropyl-2-oxo-3-[N-(2-morpholinoethyl)carbamoyl]propyl]acetamide",
1471,1526,"2-[2-(4-aminophenyl)-5-(methanesulfonamido)-6-oxopyrimidin-1-yl]-N-(1,1,1-trifluoro-4-methyl-2-oxopentan-3-yl)acetamide",
1472,1527,2-ADN; DGJNAc,
1473,1528,N-Acetylallolactosamine,
1474,1529,Lacto-N-biose I,
1475,1530,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",
1476,1531,"2-Amino-2-methyl-1,3-propanediol",
1477,1532,CID 1532,
1478,1533,2-Amino-4-methylpyridine,
1479,1534,"6-methyl-5,6-dihydro-4H-1,3-thiazin-2-amine",
1480,1535,2-Amino-5-(4-nitrophenylsulfonyl)thiazole,
1481,1536,"2-Amino-6-(3,5-dimethylphenyl)sulfonylbenzonitrile",
1482,1537,CID 1537,
1483,1538,"2-amino-N-methyl-N-[(2-methyl-1,3-dioxolan-2-yl)methyl]benzenesulfonamide",
1484,1539,2-Aminofluorene,
1485,1540,2-Anilino-6-cyclohexylmethoxypurine,
1486,1541,"Eicosa-5,8,11,14-tetraenoic acid 1,3-dihydroxypropan-2-yl ester",
1487,1542,CID 1542,
1488,1543,2-Biphenyl-4-yl-6-fluoro-3-methyl-quinoline-4-carboxylic acid,
1489,1544,2-carboxypropyl-coenzyme a; (Acyl-CoA); [M+H]+,
1490,1545,2-Chloro-DG,
1491,1546,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,
1492,1547,"2-[2-Chloro-6-(cyclopentylamino)-9-purinyl]-5-(hydroxymethyl)oxolane-3,4-diol",
1493,1548,"[[[5-(6-Amino-2-chloropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] phosphate",
1494,1549,"[[5-(6-Amino-2-chloropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",
1495,1550,2-cyano-3-hydroxy-N-[4-(trifluoromethyl)phenyl]butanamide,
1496,1551,2-Cyclooctyl-2-hydroxyethylamine,
1497,1552,"6-Bromo-3-bromomethyl-3,7-dichloro-7-methyl-1-octene",
1498,1553,"3-acetamido-4-hydroxy-2-(1,2,3-trihydroxypropyl)-3,4-dihydro-2H-pyran-6-carboxylic acid",
1499,1554,"(5-Amino-2,3,4,6-tetrahydroxyhexyl) dihydrogen phosphate",
1500,1555,CID 1555,
1501,1556,"2-[(3-Hexadecoxy-2-icosa-8,11,14-trienoyloxypropoxy)-hydroxyphosphoryl]oxyethyl-trimethylazanium",
1502,1557,"(3-Hexadecoxy-2-nonadeca-4,7,10,13,16-pentaenoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate",
1503,1558,"2-[(3-Hexadecoxy-2-nonadeca-4,7,10,13,16-pentaenoyloxypropoxy)-hydroxyphosphoryl]oxyethyl-trimethylazanium",
1504,1559,Methyl 2-[(2-ethoxy-2-oxoethyl)-(4-methylphenyl)sulfonylamino]benzoate,
1505,1560,2-Fluoropalmitic acid,
1506,1561,2-Heptyl-4-hydroxyquinoline n-oxide,
1507,1562,2-Hydroxycarbamoyl-4-methylpentanoic acid,
1508,1563,2-Hydroxytetradecanoic acid,
1509,1564,2-Hydroxysaclofen,
1510,1565,"5-(2-amino-3a,4,6,6a-tetrahydro-1H-thieno[3,4-d]imidazol-4-yl)pentanoic acid",
1511,1566,Unk-Gly-DL-Glu(OMe)-DL-Leu-NH2,
1512,1567,Beta-Mercaptoethanol,
1513,1568,CID 1568,
1514,1569,2-Mercaptopyridine N-oxide sodium salt,
1515,1570,Pyrithione,
1516,1571,[5-(Hexadecanoylamino)-4-methoxy-1-(trimethylazaniumyl)pentan-2-yl] hydrogen phosphate,
1517,1572,"3,5-Dioxa-9-aza-4-phosphapentacosan-1-aminium,4-hydroxy-7-methoxy-N,N,N-trimethyl-10-oxo-, inner salt, 4-oxide (9CI)",
1518,1573,"2-Methoxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",
1519,1574,2-Methyl-5-hydroxytryptamine,
1520,1575,CID 1575,
1521,1576,Methcathinone,
1522,1577,"5-bromo-2-methyl-9H-pyrido[3,4-b]indol-2-ium-6-ol",
1523,1578,"7-bromo-2-methyl-9H-pyrido[3,4-b]indol-2-ium-6-ol",
1524,1579,"[[5-(6-Amino-2-methylsulfanylpurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl] phosphate",
1525,1580,"[5-(6-Amino-2-methylsulfanylpurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",
1526,1581,"[({5-[6-amino-2-(methylsulfanyl)-9H-purin-9-yl]-3,4-dihydroxyoxolan-2-yl}methyl phosphonato)oxy](phosphonatooxy)phosphinate",
1527,1582,"[[5-(6-Amino-2-methylsulfanylpurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",
1528,1583,"2-nitro-4-carboxyphenyl-N,N-diphenylcarbamate",
1529,1584,"2-Phenethyl-2,3-dihydro-phthalazine-1,4-dione",
1530,1585,2-Phenylaminoadenosine,
1531,1586,CID 1586,
1532,1587,"2-[11-[1-Hydroxy-2-(3-methylbutylamino)ethyl]-6,9-dioxo-2-oxa-7,10-diazabicyclo[11.2.2]heptadeca-1(15),13,16-trien-8-yl]acetamide",
1533,1588,"5,12-Dihydroxyicosa-6,8,10,14-tetraenedioic acid",
1534,1589,"5,12,20-Trihydroxy-6,8,10,14-eicosatetraenoic acid",
1535,1590,"(3S,6R)-6-[(1R,3aS,4E,7aR)-4-[(2Z)-2-[(5S)-5-hydroxy-2-methylidenecyclohexylidene]ethylidene]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-1-yl]-2-methylheptane-2,3-diol",
1536,1591,"[17-(5,6-dimethylheptan-2-yl)-10,13-dimethyl-2,3-disulfonatooxy-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl] sulfate",
1537,1592,"[17-(5,6-dimethylheptan-2-yl)-10,13-dimethyl-2,3-disulfooxy-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl] hydrogen sulfate",
1538,1594,"[10,13-dimethyl-2,3-disulfonatooxy-17-(5,6,6-trimethyloctan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl] sulfate",
1539,1595,"[10,13-dimethyl-2,3-disulfooxy-17-(5,6,6-trimethyloctan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl] hydrogen sulfate",
1540,1596,"[3-(7-Hydroxy-6,10-dimethylundeca-3,5,9-trien-2-ylidene)-6-(hydroxymethyl)-3a,6,9a-trimethyl-2-oxo-1,4,5,5a,7,8,9,9b-octahydrocyclopenta[a]naphthalen-7-yl] acetate",
1541,1597,"[3-(7-Acetyloxy-6,10-dimethylundeca-3,5,9-trien-2-ylidene)-6-(hydroxymethyl)-3a,6,9a-trimethyl-2-oxo-1,4,5,5a,7,8,9,9b-octahydrocyclopenta[a]naphthalen-7-yl] acetate",
1542,1598,2-Aminoethyl diphenylborinate,
1543,1599,Aminonucleoside,
1544,1600,"3'-Azido-2',3'-dideoxy-thymidine-5'-monophosphate, sodium salt",
1545,1601,[[5-(6-Aminopurin-9-yl)-4-hydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate,
1546,1602,"[2-[[Hydroxy-[hydroxy(phenoxy)phosphoryl]oxyphosphoryl]oxymethyl]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl] acetate",
1547,1603,[5-(6-Aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methyl phosphono hydrogen phosphate,
1548,1604,"3,,4-Dihydro-2-(3-methoxyphenyl)-2h-thieno-[3,2-e]-1,2-thiazine-6-sulfonamide-1,1-dioxide",
1549,1605,"11,25-Dihydroxy-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one",
1550,1606,CID 1606,
1551,1607,"3,4-Dihydroxy-N-methyl-N-nitrosoaniline",
1552,1608,"3,4-Dichlorobenzylamine",
1553,1609,"3,4-Dichloroisocoumarin",
1554,1610,"3-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,6-dihydropyrimidin-2-one",
1555,1611,"4-hydroxy-1,1-dioxo-2-(thiophen-2-ylmethyl)-2H,3H,4H-1$l^{6},7,2-thieno[3,2-e][1,2]thiazine-6-sulfonamide",
1556,1612,"4-Hydroxy-2-(4-methoxyphenyl)-1,1-dioxo-3,4-dihydrothieno[3,2-e]thiazine-6-sulfonamide",
1557,1613,Zopolrestat,
1558,1614,Tenamfetamine,
1559,1615,"3,4-Methylenedioxymethamphetamine",
1560,1616,"3,5-Diaminophthalhydrazide",
1561,1617,CID 1617,
1562,1618,"Thymidine 3',5'-diphosphate",
1563,1619,CID 1619,
1564,1620,TNF Protease Inhibitor 2,
1565,1621,CID 1621,
1566,1622,3-(1H-indol-3-yl)-2-[[4-(4-phenylpiperidin-1-yl)phenyl]sulfonylamino]propanoic acid,
1567,1623,3-(3-Bromo-4-pyrrolidin-1-ylmethyl-benzyl)-2-[4-pyrrolidin-1-yl-ethoxy)-phenyl]-benzo[b]thiophen-6-ol,
1568,1624,CID 1624,
1569,1625,CID 1625,
1570,1626,3-(Dibutylamino)propylamine,
1571,1627,"1-Methyl-2-phenyl-3-(hydroxymethyl)-5-(2-methyl-1-aziridinyl)-1H-indole-4,7-dione",
1572,1628,3-(Oxalyl-amino)-naphthalene-2-carboxylic acid,
1573,1629,3-(Phosphonomethyl)pyridine-2-carboxylic acid,
1574,1630,3-(Allylsulfinyl)prop-1-ene-1-thiol,
1575,1631,N-[2-(4-benzoylpiperidin-1-yl)-2-oxo-1-phenylethyl]-3-carbamimidoylbenzamide,
1576,1632,CID 1632,
1577,1633,3-[4-(1-Formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,
1578,1634,3-[4-(2-Pyrrolidin-1-yl-ethoxy)-benzyl]-2-4-(2-pyrrolidin-1-yl-ethoxy)-phenyl]-benzo[b]thiophen-6-ol,
1579,1635,3-[4-(2-Pyrrolidin-1-yl-ethoxy)-benzyl]-2-4-(2-pyrrolidin-1-yl-ethoxy)-phenyl]-benzo[b]thiophene,
1580,1636,2-Oxo-3-[[(methylamino)sulfonyl]amino]-6-phenyl-N-[1-(trifluoroacetyl)-2-methylpropyl]pyridine-1(2H)-acetamide,
1581,1637,"3-acetyloxy-16-hydroxy-4,10,13,14-tetramethyl-17-(6-methyl-1,4-dioxohept-5-en-2-yl)-2,3,5,6,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-4-carboxylic acid",
1582,1638,"20-Chloro-10-hydroxy-6,10,23-trimethyl-4-azahexacyclo[12.11.0.02,11.04,9.015,24.018,23]pentacosan-17-one",
1583,1639,Amitrole,
1584,1640,3-Amino-1-chloro-4-phenylbutan-2-one,
1585,1641,Phaclofen,
1586,1642,"6-amino-6-benzyl-5-oxo-2,3,7,8-tetrahydro-1H-pyrazolo[1,2-a]pyridazine-3-carbaldehyde",
1587,1643,3-Amino-N-ethyl-4-phenoxy-N-phenylbenzenesulphonamide,
1588,1644,"4-amino-N-[7-[[2-(2,6-dimethylphenoxy)acetyl]amino]-6-hydroxy-2-methyl-8-phenyloctan-4-yl]benzamide",
1589,1645,3-Aminobenzamide,
1590,1646,Tramiprosate,
1591,1647,3-Aminopropanenitrile,
1592,1648,"20-Bromo-10-hydroxy-6,10,23-trimethyl-4-azahexacyclo[12.11.0.02,11.04,9.015,24.018,23]pentacosan-17-one",
1593,1649,3-Bromo-7-nitroindazole,
1594,1650,3-(Carboxymethyl)-4-isopropylpyrrolidine-2-carboxylic acid,
1595,1651,"Adenosine, 3-deaza-",
1596,1652,"2(1H)-Pyridone, 4-amino-1-beta-D-ribofuranosyl-",
1597,1653,"3,4,5-Trihydroxycyclohex-2-ene-1-carboxylic acid",
1598,1654,"(17-Hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl) sulfate",
1599,1655,"17-Hydroxyestra-1,3,5(10)-trien-3-yl hydrogen sulfate",
1600,1656,CID 1656,
1601,1657,"3-Fluoro-1,2-propanediol",
1602,1658,14-Methyl-4-docosen-1-yn-3-ol,
1603,1659,16-Methylicos-4-en-1-yn-3-ol,
1604,1660,19-Methylicos-4-en-1-yn-3-ol,
1605,1661,"21-Methyldocosa-4,15-dien-1-yn-3-ol",
1606,1663,3-Hydroxybenzylhydrazine,
1607,1664,"4,15-Docosadien-1-yn-3-ol",
1608,1665,Icos-4-en-1-yn-3-ol,
1609,1666,Henicos-4-en-1-yn-3-ol,
1610,1667,"3-Hydroxymethyl-5-aziridinyl-1methyl-2-[1h-indole-4,7-dione]-propanol",
1611,1668,CID 1668,
1612,1669,4-(2-Aminoethyl)-2-methoxyphenol,
1613,1670,3-Methoxytyrosine,
1614,1671,3-Methoxymorphinan,
1615,1672,3-Methoxypropylamine,
1616,1673,CID 1673,
1617,1674,3-Methylcholanthrene,
1618,1675,"1-[4-Hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione",
1619,1676,Enprofylline,
1620,1677,3-Nitrophenylboronic acid,
1621,1678,3-Nitropropionic acid,
1622,1679,3-Nitrosobenzamide,
1623,1680,"3-methoxy-2-(3-methylbut-2-enyl)-6a,11a-dihydro-6H-[1]benzofuro[3,2-c]chromen-9-ol",
1624,1681,3-Phenyl-2-propyn-1-amine,
1625,1682,3-Phosphonopropionic acid,
1626,1683,"3-Tropanyl-3,5-dichlorobenzoate",
1627,1685,"(2R,3R,4S,5S,6R)-2-(4-aminophenoxy)-6-(hydroxymethyl)oxane-3,4,5-triol",
1628,1686,4'-Bromoflavone,
1629,1687,Clobenztropine,
1630,1688,4'-Chlorodiazepam,
1631,1689,"5-(4-hydroxy-3,5-dimethoxyphenyl)-5,8,8a,9-tetrahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-6(5aH)-one",
1632,1690,"3,5,12-Trihydroxy-3-(hydroxyacetyl)-10-methoxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-1-yl 3-ammonio-2,3,6-trideoxyhexopyranoside",
1633,1691,Triferric doxorubicin,
1634,1692,"4-Amino-25-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",
1635,1693,4-Hydroxylnonenal,
1636,1694,"4,5,6,7-Tetrabromobenzotriazole",
1637,1695,"4,5,6,7-Tetrahydroisoxazolo(4,5-c)pyridin-3-ol",
1638,1696,"7-(hydroxymethyl)-4,5,6,7-tetrahydro-1H-triazolo[1,5-a]pyridin-8-ium-4,5,6-triol",
1639,1697,"4,5-Dianilinophthalimide",
1640,1698,"4,7-Dioxosebacic acid",
1641,1699,"3-acetamido-4-amino-2-(3-amino-1,2-dihydroxypropyl)-3,4-dihydro-2H-pyran-6-carboxylic acid",
1642,1700,"N-(2,3-Difluoro-benzyl)-4-sulfamoyl-benzamide",
1643,1701,4-(2-Aminoethyl)benzenesulfonyl fluoride,
1644,1702,4-(2-Aminophenylthio)-butylphosphonic acid,
1645,1703,4-(5-Fluoro-2-hydroxyphenyl)sulfanylbut-1-enylphosphonic acid,
1646,1704,"Phosphonic acid, [4-[(2-hydroxyphenyl)sulfinyl]butyl]-",
1647,1705,"Phosphonic acid, [4-[(2-hydroxyphenyl)thio]-1-butenyl]-",
1648,1706,4-(4-Aminocyclohexylidene)imidazol-2-amine,
1649,1707,4-(5-Bromo-2-oxo-2h-indol-3-ylazo)-benzenesulfonamide,
1650,1708,4-(n-Acetylamino)-3-[n-(2-ethylbutanoylamino)]benzoic acid,
1651,1709,Fpl 67047XX,
1652,1710,4-Trimethylsilylphenylboronic acid,
1653,1711,"4-[(4,4-Dimethyl-1,2,3,4-tetrahydro-[1,2']binapthalenyl-7-carbonyl)-amino]-benzoic acid",
1654,1712,"4-[(7-Oxo-7h-thiazolo[5,4-e]indol-8-ylmethyl)-amino]-n-pyridin-2-yl-benzenesulfonamide",
1655,1713,"N-(1,3-benzodioxol-5-ylmethyl)-6-methoxy-4-quinazolinamine",
1656,1714,"4-[3-Methylsulfanylanilino]-6,7-dimethoxyquinazoline",
1657,1715,K201 free base,
1658,1716,2-[[4-(2-Carboxypyrrolidin-1-yl)sulfonylbenzoyl]amino]pentanedioic acid,
1659,1717,pyridin-4-ylmethyl N-[4-methyl-1-[[1-[4-methyl-2-(phenylmethoxycarbonylamino)pentyl]-4-oxopyrrolidin-3-yl]amino]-1-oxopentan-2-yl]carbamate,
1660,1718,4'-Acetamidophenyl 4-guanidinobenzoate,
1661,1719,(4-Carbamimidoylphenyl)methanesulfonyl fluoride,
1662,1720,"4-Amino-1,8-naphthalimide",
1663,1721,Zanamivir Amine,
1664,1722,4-Amino-2-trifluoromethyl-5-hydroxymethylpyrimidine pyrophosphate,
1665,1723,"1-[3-({[(4-Amino-5-fluoro-2-methylquinolin-3-YL)methyl]thio}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol",
1666,1724,"3-amino-N-[7-[[2-(2,6-dimethylphenoxy)acetyl]amino]-6-hydroxy-2-methyl-8-phenyloctan-4-yl]benzamide",
1667,1725,4-Aminobenzamidine,
1668,1726,4-Aminobutylphosphonic acid,
1669,1728,"(10,13-dimethyl-3,17-dioxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-4-yl) acetate",
1670,1729,"4-methoxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione",
1671,1730,4-Chloromercuribenzoic acid,
1672,1731,4-Chlororesorcinol,
1673,1732,4-Chloro-3-methylphenol,
1674,1733,4-Cyano-3-methylisoquinoline,
1675,1734,"4-Diphenylacetoxy-1,1-dimethylpiperidinium",
1676,1735,"6-Methyl-5-[[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxane-2,3,4-triol",
1677,1736,"2,3,5-Trihydroxyhexanedioate",
1678,1737,"2,3,5-Trihydroxyhexanedioic acid",
1679,1738,Homovanillic acid,
1680,1739,CID 1739,
1681,1740,"3-Hydroxyprop-1-ene-1,2,3-tricarboxylate",
1682,1741,"3-Hydroxyprop-1-ene-1,2,3-tricarboxylic acid",
1683,1742,4-Hydroxybenzohydrazide,
1684,1743,"4-Hydroxy-17beta-estradiol-1,2,16,16,17-D5",
1685,1744,"N-(4-hydroxyphenyl)-3,7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexenyl)nona-2,4,6,8-tetraenamide",
1686,1745,Imidazole-4-methanol,
1687,1746,4-Iodobenzo[b]thiophene-2-carboxamidine,
1688,1747,4-Iodo-1-benzothiophene-2-carboximidamide,
1689,1748,5-(2-Aminoethyl)-2-methoxyphenol,
1690,1749,"4-methyl-2-[(methylsulfonodiimidoyl)methyl]-N-(9-oxo-1,8-diazatricyclo[10.6.1.013,18]nonadeca-12(19),13,15,17-tetraen-10-yl)pentanamide",
1691,1750,4-Nitro-inden-1-one,
1692,1751,CID 1751,
1693,1752,4-Nonylphenol,
1694,1753,"5-Acetamido-4-acetyloxy-2-methoxy-6-(1,2,3-trihydroxypropyl)oxane-2-carboxylic acid",
1695,1754,4-Oxatetradecanoic acid,
1696,1755,4-Oxosebacic acid,
1697,1756,4-Phenyl-3-furoxancarbonitrile,
1698,1757,4-Phosphonooxy-phenyl-methyl-[4-phosphonooxy]benzen,
1699,1758,4-Sulfonamide-[1-(4-aminobutane)]benzamide,
1700,1759,4-Sulfonamide-[4-(thiomethylaminobutane)]benzamide,
1701,1760,CID 1760,
1702,1761,5'-(N-Cyclopropyl)carboxamidoadenosine,
1703,1762,"9-(3,4-dimethoxyphenyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",
1704,1763,"2-(2-Aminoethylsulfanylmethyl)-5-(6-aminopurin-9-yl)oxolane-3,4-diol",
1705,1764,CID 1764,
1706,1765,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl N-(2,5-diamino-5-oxopentanoyl)sulfamate",
